row_id,median_price,uncertainty_width,uncertainty_score,base_spread,raw_uncertainty_penalty,uncertainty_penalty,hit_max_uncertainty_penalty,total_spread,buy_offer,sale_date,actual_price,price_per_sqft,zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,lot_to_living_ratio,waterfront,view,condition,grade,yr_built,home_age,was_renovated,lat,long,offer_to_q50,offer_discount_to_actual,cap_excess_penalty
18200,365974.34087285266,119158.14496096916,0.3255915282934201,0.05,0.04883872924401301,0.04883872924401301,False,0.09883872924401302,329801.9020850646,2015-03-24,355500.0,317.4107142857143,98034,3,1.0,1120,10032,8.957142857142857,0,0,3,7,1962,53,0,47.7182,-122.194,0.901161270755987,0.07228719526001515,0.0
18201,396600.27682629594,111121.38512320048,0.2801848400420298,0.05,0.04202772600630447,0.04202772600630447,False,0.09202772600630447,360102.05521650106,2015-03-24,409000.0,149.27007299270073,98042,3,2.5,2740,9168,3.345985401459854,0,0,3,9,1991,24,0,47.3835,-122.148,0.9079722739936955,0.11955487722126878,0.0
18202,963886.4150986514,780008.607422916,0.8092329087790744,0.05,0.12138493631686115,0.1,True,0.15000000000000002,819303.4528338537,2015-03-24,835000.0,234.5505617977528,98122,6,2.0,3560,5120,1.4382022471910112,0,2,3,9,1900,115,0,47.6056,-122.311,0.85,0.018798260079217144,0.02138493631686114
18203,423264.9804201113,62106.472911863006,0.1467318955851705,0.05,0.022009784337775572,0.022009784337775572,False,0.07200978433777558,392785.76046232623,2015-03-24,407000.0,303.7313432835821,98116,2,2.5,1340,999,0.7455223880597015,0,0,3,8,2008,7,0,47.5655,-122.386,0.9279902156622244,0.034924421468485956,0.0
18204,809930.5311675537,207773.29937372485,0.2565322473696721,0.05,0.03847983710545082,0.03847983710545082,False,0.08847983710545082,738268.0097031173,2015-03-24,783000.0,376.4423076923077,98199,4,2.75,2080,5000,2.4038461538461537,0,0,5,8,1940,75,0,47.6422,-122.403,0.9115201628945492,0.057128978667793984,0.0
18205,778924.2451362838,332519.84444098594,0.426896256622243,0.05,0.06403443849333645,0.06403443849333645,False,0.11403443849333646,690100.0562133216,2015-03-24,752500.0,276.65441176470586,98107,5,2.75,2720,4680,1.7205882352941178,0,0,4,8,1913,102,0,47.6612,-122.363,0.8859655615066634,0.08292351333777859,0.0
18206,456003.1751346745,148687.49597908842,0.32606679972168073,0.05,0.04891001995825211,0.04891001995825211,False,0.0989100199582521,410899.8919810775,2015-03-24,392137.0,268.58698630136985,98053,3,2.0,1460,3696,2.5315068493150683,0,0,3,7,2010,5,0,47.6861,-122.013,0.9010899800417479,-0.04784779804271855,0.0
18207,1111852.4882210782,473064.2987979731,0.42547397591820657,0.05,0.06382109638773098,0.06382109638773098,False,0.11382109638773098,985300.2189903284,2015-03-24,1100000.0,331.32530120481925,98199,4,3.0,3320,5760,1.7349397590361446,0,0,3,9,1954,61,1,47.6474,-122.389,0.886178903612269,0.10427252819061061,0.0
18208,447828.72442566213,140322.95626951102,0.3133406782905104,0.05,0.04700110174357656,0.04700110174357656,False,0.09700110174357657,404388.84476395237,2015-03-24,400000.0,205.12820512820514,98024,3,2.5,1950,18533,9.504102564102563,0,0,3,8,1988,27,0,47.5647,-121.903,0.9029988982564234,-0.0109721119098809,0.0
18209,291404.1636453789,83068.01031445296,0.28506116479358773,0.05,0.04275917471903816,0.04275917471903816,False,0.09275917471903816,264373.753915942,2015-03-24,210000.0,181.0344827586207,98059,3,1.5,1160,10125,8.72844827586207,0,0,4,7,1959,56,0,47.4919,-122.151,0.9072408252809617,-0.2589226376949618,0.0
18210,202709.2507754614,102944.02916982895,0.507840805370342,0.05,0.0761761208055513,0.0761761208055513,False,0.1261761208055513,177132.183861214,2015-03-24,150000.0,120.0,98002,2,1.0,1250,5208,4.1664,0,0,3,7,1951,64,0,47.3063,-122.219,0.8738238791944487,-0.18088122574142673,0.0
18211,200367.62087829766,231833.6739166886,1.157041606325721,0.05,0.17355624094885813,0.1,True,0.15000000000000002,170312.47774655302,2015-03-24,157340.0,174.82222222222222,98042,2,1.0,900,23000,25.555555555555557,0,0,2,7,1953,62,0,47.3576,-122.156,0.8500000000000001,-0.08244869547828282,0.07355624094885813
18212,733670.9268765836,144600.54056716547,0.19709182314578733,0.05,0.029563773471868098,0.029563773471868098,False,0.0795637734718681,675297.2994476795,2015-03-24,807100.0,301.15671641791045,98006,4,2.5,2680,4499,1.6787313432835822,0,0,3,9,1999,16,0,47.565,-122.125,0.9204362265281318,0.16330405222688693,0.0
18213,254534.41368940283,78435.71246940907,0.308153665087978,0.05,0.046223049763196696,0.046223049763196696,False,0.0962230497631967,230042.33613452132,2015-03-24,263950.0,155.26470588235293,98092,3,1.75,1700,11613,6.831176470588235,0,0,5,7,1977,38,0,47.2874,-122.187,0.9037769502368033,0.12846245071217532,0.0
18214,310615.65660128713,119225.22221155351,0.3838351985089842,0.05,0.057575279776347625,0.057575279776347625,False,0.10757527977634762,277201.09043948975,2015-03-24,367500.0,262.5,98118,3,3.25,1400,1343,0.9592857142857143,0,0,3,7,2005,10,0,47.5483,-122.277,0.8924247202236524,0.24571131853200068,0.0
18215,508333.13472432597,201119.6405168356,0.395645349040457,0.05,0.05934680235606855,0.05934680235606855,False,0.10934680235606856,452748.53191058437,2015-03-24,595000.0,276.74418604651163,98014,3,2.75,2150,31238,14.529302325581396,0,0,3,9,1996,19,0,47.6596,-121.96,0.8906531976439315,0.23907809762927001,0.0
18216,196369.42306666696,125980.87771728338,0.6415503786173123,0.05,0.09623255679259685,0.09623255679259685,False,0.14623255679259684,167653.8202557411,2015-03-24,152900.0,169.88888888888889,98022,1,1.0,900,4368,4.8533333333333335,0,0,5,6,1915,100,1,47.2107,-121.99,0.853767443207403,-0.09649326524356505,0.0
18217,874750.4784553272,370397.131706523,0.42343175663142996,0.05,0.0635147634947145,0.0635147634947145,False,0.1135147634947145,775453.3847765825,2015-03-24,825000.0,371.6216216216216,98004,4,2.75,2220,11925,5.371621621621622,0,0,3,7,1953,62,1,47.6381,-122.205,0.8864852365052855,0.06005650330111212,0.0
18218,913205.4068251818,197949.54562232154,0.21676344023247307,0.05,0.03251451603487096,0.03251451603487096,False,0.08251451603487096,837852.7046405745,2015-03-24,757500.0,221.49122807017545,98052,4,2.5,3420,6845,2.0014619883040936,0,0,3,9,2009,6,0,47.6777,-122.156,0.9174854839651291,-0.10607617774333278,0.0
18219,346827.83768474736,144412.3786795392,0.4163805871050186,0.05,0.062457088065752786,0.062457088065752786,False,0.11245708806575279,307824.5889985791,2015-03-25,313100.0,117.70676691729324,98055,4,2.5,2660,9030,3.3947368421052633,0,0,4,7,1977,38,0,47.4558,-122.212,0.8875429119342471,0.016848965191379572,0.0
18220,699223.1320921269,230734.10107705963,0.32998636699373246,0.05,0.04949795504905987,0.04949795504905987,False,0.09949795504905987,629651.8603259616,2015-03-25,725000.0,221.7125382262997,98056,4,2.5,3270,6055,1.8516819571865444,0,0,3,9,2007,8,0,47.5374,-122.192,0.9005020449509401,0.13151467541246675,0.0
18221,1593848.2832454594,1174503.7991894737,0.7368981173025457,0.05,0.11053471759538186,0.1,True,0.15000000000000002,1354771.0407586405,2015-03-25,1839900.0,444.42028985507244,98040,4,3.25,4140,11007,2.658695652173913,0,0,3,10,2013,2,0,47.5707,-122.217,0.85,0.26367137303188193,0.010534717595381854
18222,520284.8191905979,373728.1205889741,0.7183144823836669,0.05,0.10774717235755003,0.1,True,0.15000000000000002,442242.0963120082,2015-03-25,435000.0,139.87138263665594,98106,3,2.5,3110,6000,1.9292604501607717,0,2,3,8,1967,48,0,47.5331,-122.353,0.85,-0.01664849726898443,0.007747172357550028
18223,254200.4199600429,38028.198326256126,0.14959927419566688,0.05,0.02243989112935003,0.02243989112935003,False,0.07243989112935004,235786.16921310234,2015-03-25,257000.0,166.88311688311688,98042,3,1.75,1540,8223,5.33961038961039,0,0,4,7,1987,28,0,47.3666,-122.089,0.92756010887065,0.08254408866497143,0.0
18224,479843.52222010575,177185.90571486438,0.3692576798683731,0.05,0.055388651980255964,0.055388651980255964,False,0.10538865198025596,429273.4602518708,2015-03-25,601000.0,451.8796992481203,98125,3,1.75,1330,6743,5.0699248120300755,0,0,3,8,1958,57,1,47.7012,-122.286,0.8946113480197441,0.28573467512167916,0.0
18225,309315.7886878183,98357.58113425411,0.3179843536326011,0.05,0.04769765304489016,0.04769765304489016,False,0.09769765304489017,279096.36208328925,2015-03-25,299950.0,215.79136690647482,98133,2,1.5,1390,1756,1.2633093525179857,0,0,3,7,2005,10,0,47.7274,-122.357,0.9023023469551098,0.06952371367464827,0.0
18226,388404.004460297,143543.58589028282,0.3695728783480037,0.05,0.05543593175220055,0.05543593175220055,False,0.10543593175220056,347452.2663537397,2015-03-25,390500.0,255.22875816993465,98177,3,2.25,1530,1279,0.8359477124183007,0,0,3,7,2007,8,0,47.7035,-122.357,0.8945640682477994,0.1102374741261467,0.0
18227,265664.6299586285,347868.51318465883,1.3094272776877818,0.05,0.19641409165316726,0.1,True,0.15000000000000002,225814.9354648342,2015-03-25,175000.0,122.37762237762237,98118,3,1.75,1430,4920,3.4405594405594404,0,0,2,6,1957,58,0,47.5388,-122.275,0.85,-0.29037105979905253,0.09641409165316725
18228,402420.04266919877,151041.7580433787,0.3753335868699252,0.05,0.056300038030488775,0.056300038030488775,False,0.10630003803048878,359642.776829232,2015-03-25,460000.0,302.63157894736844,98034,3,1.75,1520,7700,5.065789473684211,0,0,3,7,1969,46,0,47.7226,-122.219,0.8936999619695112,0.21816787645819136,0.0
18229,492681.93040177354,137808.7517772445,0.27971139851803345,0.05,0.04195670977770501,0.04195670977770501,False,0.09195670977770501,447376.5211150982,2015-03-25,545000.0,197.82214156079854,98019,4,2.5,2755,11612,4.214882032667877,0,0,3,8,2001,14,0,47.7394,-121.965,0.908043290222295,0.179125649330095,0.0
18230,415376.3103280545,186329.03400080517,0.44857886539953823,0.05,0.06728682980993073,0.06728682980993073,False,0.11728682980993073,366658.13971153094,2015-03-25,494000.0,275.9776536312849,98045,4,2.25,1790,42000,23.463687150837988,0,0,3,7,1983,32,0,47.4819,-121.744,0.8827131701900691,0.2577770451183584,0.0
18231,532740.8188161857,130227.48545095453,0.24444810844480755,0.05,0.036667216266721134,0.036667216266721134,False,0.08666721626672114,486569.65505773324,2015-03-25,433000.0,340.9448818897638,98105,3,2.5,1270,1062,0.8362204724409449,0,0,3,8,2008,7,0,47.6568,-122.321,0.9133327837332789,-0.12371744817028452,0.0
18232,385683.21769623965,155100.34602688672,0.4021443996275779,0.05,0.060321659944136685,0.060321659944136685,False,0.11032165994413669,343134.00490739464,2015-03-25,260000.0,110.16949152542372,98003,4,2.5,2360,9647,4.08771186440678,0,2,3,8,1964,51,0,47.3367,-122.332,0.8896783400558633,-0.3197461727207487,0.0
18233,863450.8605363667,138815.29779139883,0.16076803456443162,0.05,0.024115205184664742,0.024115205184664742,False,0.07411520518466475,799456.0228408385,2015-03-25,799000.0,239.22155688622755,98052,4,2.75,3340,5677,1.6997005988023952,0,0,3,9,2011,4,0,47.709,-122.118,0.9258847948153353,-0.0005707419785212497,0.0
18234,385013.65659386205,252965.12697553332,0.6570289719420984,0.05,0.09855434579131477,0.09855434579131477,False,0.14855434579131477,327818.20471783896,2015-03-25,350000.0,117.05685618729098,98023,4,2.75,2990,11210,3.749163879598662,0,1,4,8,1977,38,0,47.3357,-122.336,0.8514456542086852,0.06337655794903152,0.0
18235,411284.8040523571,114110.76963374647,0.27744951554110914,0.05,0.04161742733116637,0.04161742733116637,False,0.09161742733116637,373603.94840467727,2015-03-25,425000.0,236.11111111111111,98019,3,2.5,1800,14036,7.797777777777778,0,0,3,8,1993,22,0,47.7334,-121.97,0.9083825726688336,0.12093188610664174,0.0
18236,306880.0766177269,60926.17015518082,0.19853413368074424,0.05,0.029780120052111635,0.029780120052111635,False,0.07978012005211163,282397.1472635634,2015-03-25,336500.0,191.1931818181818,98058,4,1.75,1760,7268,4.129545454545455,0,0,4,7,1979,36,0,47.4267,-122.148,0.9202198799478883,0.16078113740397204,0.0
18237,351168.2888934617,122213.64106112492,0.3480201513816141,0.05,0.05220302270724211,0.05220302270724211,False,0.1022030227072421,315277.8282896199,2015-03-25,417000.0,318.3206106870229,98133,3,1.0,1310,8514,6.4992366412213745,0,0,4,7,1953,62,0,47.7502,-122.353,0.8977969772927579,0.24393806165558785,0.0
18238,233770.6968861062,104142.18845861236,0.44548863414370005,0.05,0.06682329512155501,0.06682329512155501,False,0.11682329512155501,206460.83377300904,2015-03-25,288000.0,242.01680672268907,98058,3,1.0,1190,7560,6.352941176470588,0,0,5,6,1958,57,0,47.452,-122.177,0.883176704878445,0.2831221049548297,0.0
18239,242286.80231572542,84742.62598881486,0.34976162621679335,0.05,0.052464243932519,0.052464243932519,False,0.102464243932519,217461.06830161694,2015-03-25,240000.0,169.01408450704224,98030,3,1.75,1420,6984,4.918309859154929,0,0,4,7,1980,35,0,47.3748,-122.18,0.897535756067481,0.09391221540992944,0.0
18240,194249.4545347754,82437.92010488361,0.424392028808118,0.05,0.06365880432121769,0.06365880432121769,False,0.1136588043212177,172171.2937923041,2015-03-25,168000.0,146.08695652173913,98001,3,1.0,1150,8000,6.956521739130435,0,0,4,6,1913,102,1,47.2749,-122.252,0.8863411956787823,-0.024829129716095855,0.0
18241,368945.6392527917,140817.54058373405,0.3816755792775467,0.05,0.057251336891632004,0.057251336891632004,False,0.10725133689163201,329375.726202592,2015-03-25,360000.0,162.89592760180994,98059,6,2.0,2210,9870,4.46606334841629,0,0,4,7,1969,46,1,47.4751,-122.145,0.892748663108368,0.08506742721502214,0.0
18242,692970.7638835688,348853.6894772686,0.5034176153727058,0.05,0.07551264230590586,0.07551264230590586,False,0.12551264230590586,605994.1722678001,2015-03-25,648000.0,298.6175115207373,98006,4,2.25,2170,8240,3.7972350230414746,0,1,4,8,1983,32,0,47.5634,-122.128,0.8744873576940941,0.0648238082287036,0.0
18243,752305.5273870322,148218.7505071679,0.19701935598156925,0.05,0.029552903397235385,0.029552903397235385,False,0.07955290339723539,692457.4384416053,2015-03-25,720000.0,250.0,98074,3,2.5,2880,10126,3.515972222222222,0,0,4,10,1985,30,0,47.6319,-122.037,0.9204470966027645,0.038253557719992615,0.0
18244,635940.126199826,322239.0572742703,0.5067128869503288,0.05,0.07600693304254931,0.07600693304254931,False,0.1260069330425493,555807.2612986942,2015-03-25,587100.0,351.5568862275449,98117,3,2.25,1670,6414,3.8407185628742515,0,0,4,8,1961,54,0,47.6921,-122.386,0.8739930669574507,0.05330052580702749,0.0
18245,376618.26661052206,140253.8248185321,0.37240313933995906,0.05,0.05586047090099386,0.05586047090099386,False,0.10586047090099386,336749.27955721616,2015-03-25,315000.0,100.63897763578275,98042,4,2.5,3130,5999,1.9166134185303514,0,0,3,7,2006,9,0,47.3837,-122.099,0.8941395290990062,-0.06904533192767026,0.0
18246,631878.756659518,434761.56945343286,0.6880458709386555,0.05,0.10320688064079833,0.1,True,0.15000000000000002,537096.9431605903,2015-03-25,505000.0,365.94202898550725,98112,3,1.0,1380,4000,2.898550724637681,0,0,3,7,1910,105,0,47.6261,-122.296,0.85,-0.06355830328829759,0.0032068806407983264
18247,539877.5093425782,249569.45033590693,0.4622705076931499,0.05,0.06934057615397249,0.06934057615397249,False,0.11934057615397249,475448.21632506326,2015-03-25,600000.0,394.7368421052632,98115,3,3.0,1520,1800,1.1842105263157894,0,0,3,7,2003,12,0,47.6822,-122.326,0.8806594238460275,0.2075863061248946,0.0
18248,545911.4180847106,278756.5732223027,0.5106260173130273,0.05,0.07659390259695409,0.07659390259695409,False,0.12659390259695408,476802.3611971297,2015-03-25,675500.0,327.9126213592233,98005,4,2.75,2060,21344,10.36116504854369,0,0,2,8,1978,37,0,47.5934,-122.154,0.873406097403046,0.2941489841641307,0.0
18249,537466.822046606,233671.61610929744,0.4347647269081752,0.05,0.06521470903622628,0.06521470903622628,False,0.11521470903622628,475542.73852788104,2015-03-25,526000.0,263.0,98006,3,2.25,2000,18099,9.0495,0,0,4,8,1978,37,0,47.5443,-122.18,0.8847852909637737,0.09592635260859117,0.0
18250,555897.5745940196,167026.36591981025,0.30046248365410144,0.05,0.045069372548115216,0.045069372548115216,False,0.09506937254811522,503048.74097634706,2015-03-25,652000.0,383.52941176470586,98117,3,2.0,1700,4080,2.4,0,0,4,7,1941,74,0,47.6785,-122.393,0.9049306274518848,0.22845285126327142,0.0
18251,216394.62025361086,80387.11028537946,0.3714838667946879,0.05,0.05572258001920319,0.05572258001920319,False,0.10572258001920319,193516.8226981234,2015-03-25,219000.0,175.2,98022,3,1.0,1250,8276,6.6208,0,0,5,6,1939,76,0,47.2092,-121.997,0.8942774199807968,0.11636154019121736,0.0
18252,349987.89063030144,243871.7478158076,0.6968005303743887,0.05,0.1045200795561583,0.1,True,0.15000000000000002,297489.7070357562,2015-03-25,320000.0,333.3333333333333,98118,3,1.0,960,6180,6.4375,0,0,4,6,1910,105,0,47.5518,-122.279,0.85,0.0703446655132619,0.004520079556158296
18253,307697.1366269304,156365.62867056782,0.5081803177783694,0.05,0.07622704766675541,0.07622704766675541,False,0.1262270476667554,268857.4354949987,2015-03-25,355000.0,243.15068493150685,98056,3,1.75,1460,7203,4.933561643835616,0,0,3,7,1990,25,0,47.5049,-122.189,0.8737729523332446,0.2426551112816938,0.0
18254,447160.3356482514,231208.2462647758,0.5170589335245749,0.05,0.07755884002868622,0.07755884002868622,False,0.12755884002868623,390121.0819261225,2015-03-25,495500.0,246.5174129353234,98014,3,2.5,2010,57934,28.822885572139302,0,0,3,7,1978,37,0,47.6262,-121.96,0.8724411599713138,0.21267188309561558,0.0
18255,973278.5920650404,592304.6222020707,0.6085663724970632,0.05,0.09128495587455948,0.09128495587455948,False,0.14128495587455947,835768.9691314778,2015-03-25,833450.0,186.87219730941703,98027,5,4.0,4460,269345,60.39125560538117,0,4,3,9,1996,19,0,47.4992,-122.06,0.8587150441254405,-0.0027823734254937005,0.0
18256,622151.448189589,331336.4112158316,0.5325655227195791,0.05,0.07988482840793687,0.07988482840793687,False,0.12988482840793686,541343.4140977348,2015-03-25,560000.0,312.8491620111732,98117,2,1.0,1790,15783,8.81731843575419,0,0,4,8,1959,56,0,47.691,-122.387,0.8701151715920632,0.033315331968330586,0.0
18257,511523.6487515532,257492.38294631074,0.5033831447964484,0.05,0.07550747171946726,0.07550747171946726,False,0.12550747171946725,447323.60887202894,2015-03-25,500000.0,324.6753246753247,98122,3,2.0,1540,3600,2.3376623376623376,0,0,3,7,1994,21,0,47.6103,-122.296,0.8744925282805327,0.10535278225594213,0.0
18258,230918.26965289863,127955.64356069017,0.5541165874533219,0.05,0.08311748811799828,0.08311748811799828,False,0.13311748811799828,200179.00963615018,2015-03-25,150000.0,136.36363636363637,98058,2,1.0,1100,7200,6.545454545454546,0,0,4,6,1944,71,0,47.4752,-122.172,0.8668825118820017,-0.3345267309076678,0.0
18259,736700.6492797049,297206.2416997941,0.40342877665491655,0.05,0.06051431649823748,0.06051431649823748,False,0.11051431649823748,655284.6805607505,2015-03-25,945800.0,281.48809523809524,98006,4,2.75,3360,9100,2.7083333333333335,0,0,4,8,1973,42,0,47.5641,-122.149,0.8894856835017625,0.30716358578901404,0.0
18260,527916.7438794598,96419.7714361127,0.18264200284226711,0.05,0.027396300426340066,0.027396300426340066,False,0.07739630042634008,487057.9409700699,2015-03-25,497000.0,188.97338403041826,98065,3,2.5,2630,4611,1.753231939163498,0,0,3,8,2001,14,0,47.5322,-121.868,0.92260369957366,0.02000414291736441,0.0
18261,443673.7539356342,243236.21091899613,0.5482321385057263,0.05,0.08223482077585893,0.08223482077585893,False,0.13223482077585894,385004.6346010031,2015-03-25,486700.0,405.5833333333333,98103,2,1.0,1200,6278,5.2316666666666665,0,0,3,7,1942,73,0,47.7001,-122.351,0.8677651792241411,0.20894876802752604,0.0
18262,235910.95099202223,85096.8514878684,0.3607159868163395,0.05,0.054107398022450924,0.054107398022450924,False,0.10410739802245092,211350.87571924087,2015-03-25,247500.0,144.73684210526315,98042,4,2.0,1710,5200,3.0409356725146197,0,0,4,7,1977,38,0,47.3634,-122.09,0.895892601977549,0.146057067801047,0.0
18263,605583.7514608585,393160.397538057,0.6492254730904362,0.05,0.09738382096356543,0.09738382096356543,False,0.14738382096356545,516330.50425710704,2015-03-25,660000.0,183.33333333333334,98014,3,3.5,3600,37982,10.550555555555556,0,0,4,8,1996,19,0,47.6982,-121.917,0.8526161790364346,0.21768105415589845,0.0
18264,227312.92145127204,106195.89603144224,0.4671793198267743,0.05,0.07007689797401614,0.07007689797401614,False,0.12007689797401615,200017.8909739921,2015-03-25,248000.0,174.64788732394365,98030,3,1.0,1420,8800,6.197183098591549,0,0,4,6,1981,34,0,47.3746,-122.181,0.8799231020259838,0.1934762460726125,0.0
18265,396999.1207562296,231369.14955472504,0.5827951183216681,0.05,0.0874192677482502,0.0874192677482502,False,0.1374192677482502,342443.7922852094,2015-03-25,367000.0,162.38938053097345,98022,3,2.5,2260,93218,41.246902654867256,0,2,4,6,1998,17,0,47.2582,-121.935,0.8625807322517498,0.06691064772422506,0.0
18266,309123.27664874634,191862.80486174367,0.62066760854038,0.05,0.093100141281057,0.093100141281057,False,0.143100141281057,264887.6920870475,2015-03-25,250000.0,161.29032258064515,98106,4,1.0,1550,7296,4.707096774193548,0,0,3,6,1957,58,0,47.5184,-122.366,0.8568998587189431,-0.05955076834818995,0.0
18267,513545.3821741239,118532.24272306636,0.23081162218079598,0.05,0.0346217433271194,0.0346217433271194,False,0.0846217433271194,470088.27665695775,2015-03-25,525000.0,340.90909090909093,98117,4,2.0,1540,3740,2.4285714285714284,0,0,4,7,1946,69,0,47.6886,-122.375,0.9153782566728806,0.10459375874865195,0.0
18268,665525.352485084,187479.0879274957,0.281700895732139,0.05,0.04225513435982085,0.04225513435982085,False,0.09225513435982086,604127.2216717055,2015-03-25,689000.0,326.54028436018956,98052,4,2.5,2110,6069,2.876303317535545,0,0,3,9,1999,16,0,47.6374,-122.111,0.9077448656401792,0.12318255200042749,0.0
18269,342149.4125746446,172755.15031463883,0.504911433325784,0.05,0.0757367149988676,0.0757367149988676,False,0.1257367149988676,299128.66939871653,2015-03-25,210000.0,126.50602409638554,98106,3,1.0,1660,7440,4.481927710843373,0,0,3,7,1957,58,0,47.5242,-122.362,0.8742632850011324,-0.4244222352319835,0.0
18270,1967135.5131932537,1487421.2845330203,0.7561356472683916,0.05,0.11342034709025872,0.1,True,0.15000000000000002,1672065.1862142656,2015-03-25,2532000.0,502.3809523809524,98105,4,4.25,5040,16048,3.184126984126984,0,3,3,10,1950,65,0,47.6702,-122.26,0.85,0.3396267037068461,0.013420347090258716
18271,1102899.1772464782,692865.4126750866,0.628221896406623,0.05,0.09423328446099344,0.09423328446099344,False,0.14423328446099343,943824.4064828912,2015-03-25,921000.0,398.7012987012987,98122,4,2.5,2310,5362,2.3212121212121213,0,4,4,8,1928,87,0,47.6044,-122.284,0.8557667155390065,-0.0247822003071565,0.0
18272,323624.23468770494,197772.76996370184,0.6111185404719494,0.05,0.0916677810707924,0.0916677810707924,False,0.14166778107079242,277777.1074587644,2015-03-25,310000.0,250.0,98011,3,1.0,1240,7194,5.801612903225807,0,0,3,6,1936,79,0,47.7636,-122.202,0.8583322189292075,0.10394481464914707,0.0
18273,388650.7805090144,134655.88604596927,0.34647012896670626,0.05,0.05197051934500594,0.05197051934500594,False,0.10197051934500595,349019.85857666825,2015-03-25,322000.0,261.7886178861789,98053,3,1.0,1230,9660,7.853658536585366,0,0,3,7,1968,47,0,47.6829,-122.06,0.898029480654994,-0.08391260427536729,0.0
18274,700063.0900133777,243887.4913445108,0.3483793029851785,0.05,0.05225689544777677,0.05225689544777677,False,0.10225689544777677,628476.8118110322,2015-03-25,700000.0,296.6101694915254,98109,4,1.75,2360,6000,2.542372881355932,0,0,3,7,1955,60,0,47.6465,-122.357,0.8977431045522233,0.10217598312709675,0.0
18275,1933431.943521309,1601505.1928062174,0.8283225060869936,0.05,0.12424837591304905,0.1,True,0.15000000000000002,1643417.1519931126,2015-03-25,1900000.0,629.1390728476821,98040,4,2.25,3020,11489,3.8043046357615893,1,3,5,10,1916,99,1,47.5395,-122.21,0.85,0.1350436042141513,0.02424837591304904
18276,945981.4446497964,575089.9883688155,0.6079294595273109,0.05,0.09118941892909664,0.09118941892909664,False,0.14118941892909664,812418.8741619842,2015-03-25,855000.0,330.11583011583014,98115,4,3.0,2590,6250,2.413127413127413,0,2,3,9,1964,51,0,47.6774,-122.267,0.8588105810709034,0.04980248636025242,0.0
18277,330105.54237382393,129996.41626394202,0.39380258607330254,0.05,0.05907038791099538,0.05907038791099538,False,0.10907038791099538,294100.80281554145,2015-03-25,227000.0,218.26923076923077,98133,2,1.0,1040,9100,8.75,0,0,4,7,1937,78,0,47.7407,-122.347,0.8909296120890047,-0.2955982502887289,0.0
18278,411889.06774740503,142890.0033993214,0.3469138041967894,0.05,0.05203707062951841,0.05203707062951841,False,0.10203707062951842,369861.1138501366,2015-03-25,300000.0,103.80622837370242,98023,4,2.5,2890,17349,6.003114186851211,0,0,3,8,1994,21,0,47.2822,-122.34,0.8979629293704816,-0.2328703795004552,0.0
18279,1048238.5865002708,1166465.2964089657,1.1127860693464984,0.05,0.16691791040197476,0.1,True,0.15000000000000002,891002.7985252301,2015-03-25,1165000.0,297.1938775510204,98103,4,3.75,3920,4500,1.1479591836734695,0,0,3,8,2013,2,0,47.6805,-122.346,0.85,0.23519073087963083,0.06691791040197476
18280,371264.84147459903,310500.3076495257,0.8363310310135287,0.05,0.12544965465202929,0.1,True,0.15000000000000002,315575.1152534092,2015-03-25,287500.0,142.32673267326732,98178,5,2.0,2020,67953,33.64009900990099,0,0,4,7,1936,79,0,47.4891,-122.263,0.8500000000000001,-0.09765257479446676,0.02544965465202928
18281,537849.8245036387,205403.6129739975,0.3818977038126892,0.05,0.05728465557190338,0.05728465557190338,False,0.10728465557190339,480146.7913323571,2015-03-25,586000.0,303.6269430051814,98125,4,2.25,1930,8338,4.320207253886011,0,0,3,8,1968,47,0,47.7026,-122.285,0.8927153444280966,0.1806368748594589,0.0
18282,204427.81926610463,177510.8706649306,0.8683303050543424,0.05,0.13024954575815134,0.1,True,0.15000000000000002,173763.64637618893,2015-03-25,292500.0,332.3863636363636,98031,2,1.0,880,17743,20.1625,0,0,4,5,1951,64,0,47.4115,-122.197,0.85,0.405936251705337,0.030249545758151336
18283,278230.0743161312,119594.94166291377,0.4298418923866129,0.05,0.06447628385799194,0.06447628385799194,False,0.11447628385799194,246379.32935088756,2015-03-25,295000.0,210.71428571428572,98058,3,2.0,1400,7384,5.274285714285714,0,0,3,7,1979,36,0,47.4655,-122.174,0.8855237161420081,0.1648158327088557,0.0
18284,477107.45221722015,68259.38314514642,0.1430692034423912,0.05,0.021460380516358683,0.021460380516358683,False,0.07146038051635868,443013.1721345872,2015-03-25,500000.0,198.4126984126984,98065,4,3.0,2520,4104,1.6285714285714286,0,0,3,7,2002,13,0,47.5352,-121.88,0.9285396194836414,0.11397365573082563,0.0
18285,313764.26001221396,108776.30048045013,0.3466816152872726,0.05,0.05200224229309089,0.05200224229309089,False,0.10200224229309089,281759.60193953576,2015-03-25,284000.0,155.1912568306011,98031,4,2.5,1830,6360,3.4754098360655736,0,0,3,8,1994,21,0,47.4184,-122.18,0.8979977577069091,0.007888725565014965,0.0
18286,556749.5960962605,223972.87839595584,0.4022865574872039,0.05,0.060342983623080576,0.060342983623080576,False,0.11034298362308058,495316.18453205406,2015-03-25,585000.0,317.9347826086956,98033,3,1.75,1840,7350,3.994565217391304,0,0,3,8,1974,41,0,47.6729,-122.166,0.8896570163769194,0.15330566746657426,0.0
