row_id,scenario,shock_factor,actual_price,stressed_sale_price,sale_week,q10,q50,q90,baseline_buy_offer,baseline_total_spread,feedback_multiplier_used,feedback_sample_count,feedback_q50,feedback_buy_offer,baseline_q50_error,feedback_q50_error,baseline_abs_pct_error,feedback_abs_pct_error,baseline_offer_to_stressed_sale,feedback_offer_to_stressed_sale,baseline_overpay,feedback_overpay,offer_change,offer_change_pct,sale_ratio,estimated_operating_cost,baseline_net_pnl_proxy,feedback_net_pnl_proxy,baseline_roi_proxy,feedback_roi_proxy,baseline_negative_pnl,feedback_negative_pnl
21145,downside_5pct,0.95,449950.0,427452.5,2015-05-04,336380.44777712796,440913.71667100163,480695.6012689486,397220.7578136784,0.09909639279815313,0.993859810147082,2048,438206.422741886,394781.7469471825,-13461.216671001632,-10753.922741885995,0.03149172521157703,0.02515817018706405,0.9292746160419658,0.9235686934739709,False,False,-2439.010866495897,-0.006140189852917875,0.9694697257943417,17098.1,13133.642186321587,15572.653052817484,0.033063836488832474,0.039446233705685826,False,False
21146,downside_5pct,0.95,190000.0,180500.0,2015-05-04,98770.23946609466,227403.63092713922,609426.7377231674,193293.08628806833,0.15000000000000002,0.993859810147082,2048,226007.3294600037,192106.23004100315,-46903.630927139224,-45507.329460003704,0.25985391095367993,0.25211816875348314,1.0708758243106278,1.0643004434404606,True,True,-1186.8562470651814,-0.006140189852917901,0.7937428231206771,7220.0,-20013.086288068327,-18826.230041003146,-0.103537517416647,-0.09799906039999264,True,True
21147,downside_5pct,0.95,519000.0,493050.0,2015-05-04,442465.86471227935,497893.07422635186,570663.0164163219,453768.8477594279,0.08862189243239851,0.993859810147082,2048,494835.91622414906,450982.62088484515,-4843.074226351862,-1785.9162241490558,0.009822683756924981,0.003622180760874264,0.9203302865012228,0.9146792838147149,False,False,-2786.2268745827605,-0.0061401898529180625,0.990272862835304,19722.0,19559.15224057209,22345.37911515485,0.043103779241676056,0.049548204476953815,False,False
21148,downside_5pct,0.95,510000.0,484500.0,2015-05-04,224804.6608349213,358046.8848190192,477827.9469340659,304339.8520961663,0.15000000000000002,0.993859810147082,2048,355848.40896998456,302471.1476244869,126453.11518098082,128651.59103001544,0.26099714175641037,0.265534759607875,0.6281524295070512,0.6242954543333062,False,False,-1868.7044716794044,-0.006140189852917866,1.353174739238127,19380.0,160780.1479038337,162648.85237551312,0.5282914701983553,0.5377334454968878,False,False
21149,downside_5pct,0.95,658600.0,625670.0,2015-05-04,432739.71528238547,571498.2188972278,624250.8021197475,514196.6449267621,0.1002655337772281,0.993859810147082,2048,567989.1113325943,511039.37990517827,54171.78110277222,57680.8886674057,0.08658203382417604,0.09219059355156184,0.8218336262354949,0.8167874117428968,False,False,-3157.265021583822,-0.006140189852918074,1.0947890637477453,25026.8,86446.5550732379,89603.82009482173,0.16811964046469155,0.17533642928153095,False,False
21150,downside_5pct,0.95,210000.0,199500.0,2015-05-04,215826.4046556825,254622.36569275582,278776.4314001992,232448.74339644052,0.08708434640447671,0.993859810147082,2048,253058.9360266032,231021.46398091415,-55122.36569275582,-53558.93602660319,0.27630258492609433,0.2684658447448781,1.1651566085034613,1.1580023257188679,True,True,-1427.2794155263691,-0.006140189852918022,0.7835132607350365,7980.0,-40928.74339644052,-39501.46398091415,-0.17607642355216646,-0.170986120944059,True,True
21151,downside_5pct,0.95,460000.0,437000.0,2015-05-04,371733.286615632,454707.32836551184,608917.6549707595,396394.30669396714,0.12824297747994595,0.993859810147082,2048,451915.33904183446,393960.3703942503,-17707.328365511843,-14915.339041834464,0.04052020220940925,0.034131210622046826,0.9070807933500392,0.9015111450669344,False,False,-2433.936299716821,-0.006140189852918147,0.96105774580506,17480.0,23125.69330603286,25559.62960574968,0.05834012475836807,0.06487868203639681,False,False
21152,downside_5pct,0.95,907500.0,862125.0,2015-05-04,539329.316292677,741001.31573433,924060.8158324391,646241.5250166492,0.12788073206560258,0.993859810147082,2048,736451.4269744592,642273.4793622077,121123.68426567002,125673.5730255408,0.14049434161597218,0.14577186953810733,0.7495914455753506,0.7449888117873947,False,False,-3968.045654441463,-0.006140189852917969,1.1634594725997711,34485.0,181398.47498335084,185366.5206377923,0.28069764625335314,0.288609956029736,False,False
21153,downside_5pct,0.95,615000.0,584250.0,2015-05-04,267810.1828731114,426064.42264515004,479967.95484829927,372937.53571661434,0.12469214537723251,0.993859810147082,2048,423448.3062005349,370647.62844403496,158185.57735484996,160801.69379946508,0.2707498114759948,0.27522754608380845,0.6383184180001957,0.6343990217270603,False,False,-2289.9072725793812,-0.006140189852917951,1.3712715001472808,23370.0,187942.46428338566,190232.37155596504,0.5039515905049534,0.5132431909912752,False,False
21154,downside_5pct,0.95,747000.0,709650.0,2015-05-04,397192.831118174,553928.8450858319,589589.2446634986,497372.9407997416,0.1020995833450899,0.993859810147082,2048,550527.6168119974,494318.9765155271,155721.15491416806,159122.38318800263,0.21943374186453612,0.2242265668822696,0.700870768406597,0.6965672888262201,False,False,-3053.964284214482,-0.0061401898529178465,1.2811212239543852,28386.0,183891.0592002584,186945.02348447288,0.36972469572746397,0.3781870257182019,False,False
21155,downside_5pct,0.95,500000.0,475000.0,2015-05-04,329153.6938719413,432412.3624888227,533947.6211796694,380072.6552682224,0.12104119068046594,0.993859810147082,2048,429757.2684883926,377738.93700697285,42587.63751117728,45242.73151160742,0.08965818423405743,0.09524785581391035,0.8001529584594156,0.7952398673831007,False,False,-2333.718261249538,-0.006140189852917995,1.0984884827669055,19000.0,75927.34473177762,78261.06299302715,0.19977060617053513,0.20718293860074716,False,False
21156,downside_5pct,0.95,716528.0,680701.6,2015-05-04,502431.5578628584,585080.3037571902,639413.8684447546,535278.9419820464,0.08511884856717315,0.993859810147082,2048,581487.7996129182,531992.2276540075,95621.29624280974,99213.8003870818,0.14047461654682425,0.14575226558462887,0.7863635724993835,0.7815351508708185,False,False,-3286.7143280388555,-0.006140189852918022,1.1634327726104634,27228.064,118194.59401795363,121481.30834599248,0.22080934770252547,0.2283516601016969,False,False
21157,downside_5pct,0.95,358000.0,340100.0,2015-05-04,258728.85425770475,330104.9834399954,357822.34499344346,298735.71065763483,0.09502817090328086,0.993859810147082,2048,328078.07617027947,296901.41667835054,9995.016560004617,12021.92382972053,0.02938846386358311,0.03534820296889306,0.8783760971997496,0.8729827012006779,False,False,-1834.2939792842953,-0.006140189852918128,1.030278296485704,13604.0,27760.28934236517,29594.583321649465,0.09292591528898186,0.09967814789415737,False,False
21158,downside_5pct,0.95,850000.0,807500.0,2015-05-04,572008.4729251508,812838.8240148779,955361.3394831049,714693.9528304408,0.12074333592933868,0.993859810147082,2048,807847.839315604,710305.5962733296,-5338.8240148779005,-347.83931560395285,0.006611546767650651,0.00043076076235783634,0.8850699106259329,0.8796354133415846,False,False,-4388.356557111256,-0.0061401898529178985,0.993431878673674,32300.0,60506.04716955917,64894.403726670425,0.084660079926427,0.09136124516988699,False,False
21159,downside_5pct,0.95,658500.0,625575.0,2015-05-04,530185.6821680991,620458.7436414756,769260.3673052498,553574.6036888291,0.10779788444933988,0.993859810147082,2048,616649.009159614,550175.5505244259,5116.256358524435,8925.990840386017,0.00817848596654987,0.014268458362923737,0.8849052530693028,0.8794717668136129,False,False,-3399.053164403187,-0.006140189852917883,1.0082459251496676,25023.0,46977.39631117089,50376.449475574074,0.08486190659421479,0.09156431874799847,False,False
21160,downside_5pct,0.95,215000.0,204250.0,2015-05-04,150651.98992476807,237346.58243128113,370298.6662622076,201744.59506658895,0.15000000000000002,0.993859810147082,2048,235889.22935421183,200505.84495108004,-33096.58243128113,-31639.229354211828,0.1620395712669823,0.15490442768279963,0.9877336355769349,0.9816687635303797,False,False,-1238.7501155089121,-0.006140189852917959,0.8605558921798945,8170.0,-5664.595066588954,-4425.844951080042,-0.028078051185060328,-0.022073396175357737,True,True
21161,downside_5pct,0.95,355900.0,338105.0,2015-05-04,285283.9770306447,323312.18520357134,353908.388372471,296852.91424211883,0.08183814954203661,0.993859810147082,2048,321326.9870046596,295030.18099028023,14792.814796428662,16778.012995340396,0.043752132610960094,0.04962367606317681,0.8779903114184021,0.8725992842172705,False,False,-1822.7332518385956,-0.006140189852918001,1.0457539662079685,13524.2,27727.88575788117,29550.619009719765,0.09340614300072454,0.10016134251259301,False,False
21162,downside_5pct,0.95,329000.0,312550.0,2015-05-04,269051.50961391185,348225.44627487333,386586.6838071157,313183.89783214906,0.10062891387628245,0.993859810147082,2048,346087.27592312853,311260.8892405828,-35675.446274873335,-33537.27592312853,0.11414316517316697,0.1073021146156728,1.0020281485591076,0.9958755054889868,True,False,-1923.0085915662348,-0.00614018985291789,0.897550719924377,12502.0,-13135.897832149058,-11212.889240582823,-0.04194308175827495,-0.03602408663658365,True,True
21163,downside_5pct,0.95,500000.0,475000.0,2015-05-04,450430.38505688583,511740.5863420242,558804.1037426547,469897.4992220577,0.08176620779497937,0.993859810147082,2048,508598.40198644064,467012.2393654229,-36740.58634202421,-33598.401986440644,0.07734860282531413,0.07073347786619083,0.9892578930990689,0.983183661821943,False,False,-2885.2598566347733,-0.006140189852917895,0.9282046659526269,19000.0,-13897.499222057697,-11012.239365422924,-0.02957559732721669,-0.023580194344341755,True,True
21164,downside_5pct,0.95,517500.0,491625.0,2015-05-04,441998.93257968925,495548.91601072595,549925.6713953264,454582.4593878441,0.08266884519225781,0.993859810147082,2048,492506.1515850124,451791.23678339634,-3923.916010725952,-881.1515850123833,0.007981522523724286,0.0017923246071952876,0.9246528540815542,0.918975310009451,False,False,-2791.222604447743,-0.006140189852917986,0.9920816777437144,19665.0,17377.54061215592,20168.763216603664,0.03822747722284995,0.04464177605612398,False,False
21165,downside_5pct,0.95,655100.0,622345.0,2015-05-04,375648.5372053847,522549.32033523754,727886.1080300087,444166.9222849519,0.15000000000000002,0.993859810147082,2048,519340.76830086595,441439.65305573604,99795.67966476246,103004.23169913405,0.16035427241282962,0.16550985658940628,0.7136988684490948,0.7093166218990047,False,False,-2727.269229215861,-0.0061401898529179575,1.1909784890749437,24893.8,153284.2777150481,156011.54694426397,0.3451051170728777,0.3534153442363412,False,False
21166,downside_5pct,0.95,2500000.0,2375000.0,2015-05-04,1428814.692086423,2077788.4149344852,2610006.1146725724,1796720.2807998385,0.13527274101367487,0.993859810147082,2048,2065030.399592594,1785688.0771631394,297211.5850655148,309969.600407406,0.12514172002758517,0.13051351596101304,0.7565138024420373,0.7518686640686902,False,False,-11032.203636699123,-0.006140189852917986,1.1430422765519588,95000.0,483279.7192001615,494311.92283686064,0.2689788301298753,0.2768187395987752,False,False
21167,downside_5pct,0.95,525000.0,498750.0,2015-05-04,404773.6667900577,482464.92693301523,651561.3470023476,421323.528554521,0.12672713593330906,0.993859810147082,2048,479502.5006842723,418736.52209969494,16285.073066984769,19247.499315727677,0.03265177557290179,0.038591477324767275,0.8447589544952802,0.8395719741347267,False,False,-2587.0064548260416,-0.006140189852917916,1.0337539003519023,19950.0,57476.47144547902,60063.477900305064,0.13641885047974797,0.14343978786260456,False,False
21168,downside_5pct,0.95,250000.0,237500.0,2015-05-04,238357.00587031714,285111.56425951887,314330.88116572355,259459.90475223196,0.08997060352114597,0.993859810147082,2048,283360.925125703,257866.77167783323,-47611.56425951887,-45860.92512570298,0.20046974425060576,0.1930986321082231,1.092462756851503,1.0857548281171925,True,True,-1593.1330743987346,-0.006140189852918036,0.8330072496947858,9500.0,-31459.90475223196,-29866.771677833225,-0.12125150813677438,-0.11582249036392864,True,True
21169,downside_5pct,0.95,479500.0,455525.0,2015-05-04,192588.9649901663,334133.1655165878,443125.12345205946,284013.1906890996,0.15000000000000002,0.993859810147082,2048,332081.52444415947,282269.29577753553,121391.83448341221,123443.47555584053,0.26648775475201625,0.270991659197279,0.6234854084607862,0.6196570896823128,False,False,-1743.8949115640717,-0.0061401898529179905,1.363303757337988,18221.0,153290.8093109004,155034.70422246447,0.5397313024052572,0.5492439544138437,False,False
21170,downside_5pct,0.95,570000.0,541500.0,2015-05-04,486106.02096884314,532837.2852450772,642029.5589825677,482806.89028076467,0.093894320742403,0.993859810147082,2048,529565.563152959,479842.36431214376,8662.714754922781,11934.436847041012,0.01599762650955269,0.022039587898506022,0.8916101390226494,0.8861354834942636,False,False,-2964.525968620903,-0.006140189852918119,1.0162577113028763,21660.0,37033.10971923533,39997.63568785624,0.07670377218042523,0.08335578236238693,False,False
21171,downside_5pct,0.95,225000.0,213750.0,2015-05-04,154267.89832281822,215046.7520648599,302971.576909656,182789.7392551309,0.15000000000000002,0.993859810147082,2048,213726.32417992828,181667.37555293905,-1296.752064859902,23.67582007171586,0.006066676326829951,0.0001107640705109514,0.8551566748778054,0.8499058505400657,False,False,-1122.3637021918548,-0.0061401898529178526,0.9939699062998691,8550.0,22410.260744869098,23532.624447060953,0.1226013059386759,0.12953687680814982,False,False
21172,downside_5pct,0.95,253000.0,240350.0,2015-05-04,215123.11802712712,249344.21230377187,283977.4018441143,226548.8591160352,0.09142122440750891,0.993859810147082,2048,247813.19150150043,225157.8061101008,-8994.21230377187,-7463.191501500434,0.037421311852597755,0.031051348040359618,0.9425789852965891,0.9367913713754974,False,False,-1391.0530059344019,-0.006140189852917881,0.9639285298797536,9614.0,4187.140883964807,5578.193889899208,0.018482286339037403,0.02477459692057714,False,False
21173,downside_5pct,0.95,555000.0,527250.0,2015-05-04,350983.10757990245,472412.02355275885,501406.1882861228,426227.96026918787,0.09776225197708832,0.993859810147082,2048,469511.32403934374,423610.8396725131,54837.97644724115,57738.675960656255,0.10400754186295144,0.1095091056626956,0.8083982176750837,0.8034344991417981,False,False,-2617.120596674795,-0.006140189852917979,1.116080822911394,21090.0,79932.03973081213,82549.16032748693,0.18753354350646162,0.19487027383743152,False,False
21174,downside_5pct,0.95,261000.0,247950.0,2015-05-04,140841.74221357296,201430.31304063203,300884.8484208002,171215.76608453723,0.15000000000000002,0.993859810147082,2048,200193.49267642986,170164.46877496538,46519.68695936797,47756.50732357014,0.18761720895086903,0.19260539352115402,0.6905253723917614,0.686285415507019,False,False,-1051.297309571848,-0.006140189852917945,1.2309468036719187,9918.0,66816.23391546277,67867.53122503462,0.39024580179416696,0.3988349137374047,False,False
21175,downside_5pct,0.95,653000.0,620350.0,2015-05-04,400174.18293056136,506701.9241679645,571663.0506982367,455643.4977944149,0.10076619791288652,0.993859810147082,2048,503590.6781547343,452845.7602127096,113648.07583203551,116759.32184526569,0.18319992880154026,0.1882152363105758,0.7344942335688158,0.7299842995288298,False,False,-2797.7375817053253,-0.006140189852917986,1.2242898051327762,24814.0,139892.50220558507,142690.2397872904,0.3070218336983801,0.3150967775877294,False,False
21176,downside_5pct,0.95,499000.0,474050.0,2015-05-04,423386.6156342889,468267.2253118104,508488.39974889986,432088.5964290282,0.0772606471842899,0.993859810147082,2048,465391.97564649675,429435.4904136731,5782.774688189616,8658.02435350325,0.012198659821094013,0.018263947586759307,0.9114831693471748,0.9058864896396437,False,False,-2653.1060153550934,-0.006140189852917985,1.0123493047892451,18962.0,22999.4035709718,25652.509586326894,0.05322844379844567,0.05973542047401801,False,False
21177,downside_5pct,0.95,455000.0,432250.0,2015-05-04,327504.1418425328,471487.0281915186,596308.111804536,407592.08128764224,0.13551793174238125,0.993859810147082,2048,468592.0083252346,405089.38852599007,-39237.02819151862,-36342.00832523458,0.09077392294162781,0.08407636396815403,0.9429544969060549,0.9371645772723888,False,False,-2502.6927616521716,-0.006140189852918153,0.9167802593805815,17290.0,7367.918712357758,9870.61147400993,0.01807669739088512,0.02436650219332181,False,False
21178,downside_5pct,0.95,268643.0,255210.84999999998,2015-05-04,181042.44257473032,286057.49162544514,337468.9093569656,248290.6470268376,0.13202536449581365,0.993859810147082,2048,284301.0443180154,246766.09531538896,-30846.64162544516,-29090.19431801542,0.12086728140847132,0.11398494350069921,0.9728843700290862,0.9669106752921711,False,False,-1524.551711448643,-0.00614018985291804,0.8921662863986978,10208.434,-3288.2310268376223,-1763.6793153889794,-0.013243475202198008,-0.007147170332029774,True,True
21179,downside_5pct,0.95,405000.0,384750.0,2015-05-04,167881.5909739017,381121.67020503985,514537.8514804553,323953.4196742839,0.15000000000000002,0.993859810147082,2048,378781.5107929197,321964.28417398175,3628.3297949601547,5968.489207080274,0.009430356842001702,0.015512642513528978,0.8419841966842986,0.8368142538635003,False,False,-1989.1355003021308,-0.00614018985291802,1.0095201351133043,15390.0,45406.58032571612,47395.71582601825,0.14016391730443767,0.14720799217719052,False,False
21180,downside_5pct,0.95,500000.0,475000.0,2015-05-04,327737.89217868284,429677.7291533066,462829.8359246872,387930.0511337406,0.09716044185448264,0.993859810147082,2048,427039.4263207346,385548.08697012725,45322.27084669343,47960.57367926539,0.09541530704567038,0.10096962879845346,0.8166948444920854,0.8116801830950048,False,False,-2381.964163613331,-0.006140189852917938,1.1054796834269311,19000.0,68069.94886625942,70451.91302987275,0.17546964631206674,0.18273184438166193,False,False
21181,downside_5pct,0.95,448000.0,425600.0,2015-05-04,434015.3933720957,577194.5775385842,652118.2929197814,515619.4137295022,0.10668008017619655,0.993859810147082,2048,573650.4932504225,512453.41263735277,-151594.57753858424,-148050.49325042253,0.3561902667729893,0.34786300105832363,1.2115117803794695,1.2040728680388928,True,True,-3166.0010921494104,-0.006140189852917986,0.7373596644219159,17024.0,-107043.41372950218,-103877.41263735277,-0.20760159699040726,-0.2027060608353555,True,True
21182,downside_5pct,0.95,1115500.0,1059725.0,2015-05-04,575842.1310713878,744321.0785764717,910801.3368829903,656861.1437759077,0.11750296655286555,0.993859810147082,2048,739750.8058424834,652827.8916461187,315403.92142352834,319974.1941575166,0.29762808410061886,0.3019407810115988,0.619841132157784,0.6160351899276876,False,False,-4033.252129788976,-0.0061401898529180555,1.4237471307768743,42389.0,360474.8562240923,364508.1083538813,0.5487839547821854,0.5583525352061272,False,False
21183,downside_5pct,0.95,282000.0,267900.0,2015-05-04,243219.55111774564,367257.9792494114,448315.2752892956,318130.7216612083,0.13376770652773176,0.993859810147082,2048,365002.945531821,316177.3386321627,-99357.97924941138,-97102.945531821,0.370877115525985,0.3624596697716349,1.1874980278507217,1.1802065645097526,True,True,-1953.3830290455953,-0.0061401898529178855,0.7294599849063167,10716.0,-60946.721661208314,-58993.33863216272,-0.19157760477503713,-0.1865830703977015,True,True
21184,downside_5pct,0.95,256900.0,244055.0,2015-05-04,224421.50088959758,270474.89468863443,285074.9399084435,247853.13410137582,0.08363719158963108,0.993859810147082,2048,268814.1274847982,246331.2688023526,-26419.894688634435,-24759.1274847982,0.10825385543682545,0.10144896635921492,1.0155626153997084,1.009326868133628,True,True,-1521.8652990232222,-0.0061401898529181214,0.9023203439304468,9762.2,-13560.334101375822,-12038.4688023526,-0.05471116655651985,-0.04887105425503993,True,True
21185,downside_5pct,0.95,254000.0,241300.0,2015-05-04,178366.93460956108,247695.85719691234,315726.98522596364,214707.05674460635,0.1331826895517299,0.993859810147082,2048,246174.95760794205,213388.7146534332,-6395.857196912344,-4874.957607942051,0.0265058317319202,0.02020289103995877,0.8897930242213276,0.8843295261228066,False,False,-1318.3420911731373,-0.0061401898529180755,0.974178586314313,9652.0,16940.94325539365,18259.285346566787,0.07890259180230332,0.08556818656610721,False,False
21186,downside_5pct,0.95,625000.0,593750.0,2015-05-04,282728.29314378207,435731.7701677772,729156.5434037546,370372.0046426106,0.15000000000000002,0.993859810147082,2048,433056.294373999,368097.85021789913,158018.2298322228,160693.705626001,0.2661359660332174,0.2706420305280017,0.6237844288717652,0.6199542740511985,False,False,-2274.15442471148,-0.006140189852918064,1.362650237258069,23750.0,199627.9953573894,201902.14978210087,0.538993209138525,0.548501301114861,False,False
21187,downside_5pct,0.95,575000.0,546250.0,2015-05-04,382979.3223786531,483282.75013995037,529170.67724008,437189.9094037388,0.09537447947989837,0.993859810147082,2048,480315.30230145075,434505.4803582198,62967.24986004963,65934.69769854925,0.11527185329070871,0.12070425207972403,0.8003476602356774,0.7954333736534916,False,False,-2684.4290455189766,-0.006140189852918,1.1302907042343544,21850.0,87210.0905962612,89894.51964178018,0.19947873617486422,0.20688926539584343,False,False
21188,downside_5pct,0.95,260000.0,247000.0,2015-05-04,211139.93361009797,300357.7017843847,353314.89059205656,264013.5731478717,0.12100281904075522,0.993859810147082,2048,298513.4484716425,262392.47968499654,-53357.70178438473,-51513.44847164251,0.2160230841473066,0.20855647154511137,1.068880862946849,1.0623177315182046,True,True,-1621.093462875171,-0.006140189852917944,0.8223528097751654,9880.0,-26893.573147871706,-25272.479684996535,-0.10186435806013977,-0.0963155640563185,True,True
21189,downside_5pct,0.95,865000.0,821750.0,2015-05-04,737998.76141575,1023156.6871139077,1194397.5883189202,903539.0287227368,0.1169104008190428,0.993859810147082,2048,1016874.3108057457,897991.127546858,-201406.68711390765,-195124.31080574566,0.24509484285233665,0.23744972413233423,1.099530305716747,1.0927789808906092,True,True,-5547.901175878709,-0.006140189852917973,0.8031516681164151,32870.0,-114659.02872273675,-109111.12754685804,-0.12689991807528375,-0.12150579688346032,True,True
21190,downside_5pct,0.95,546000.0,518700.0,2015-05-04,447362.7020474583,501575.3463292064,583670.3292915339,456050.43492613477,0.09076385379833166,0.993859810147082,2048,498495.57847720204,453250.1986731825,17124.653670793574,20204.42152279796,0.03301456269672946,0.0389520368667784,0.8792181124467607,0.8738195463142134,False,False,-2800.2362529522507,-0.006140189852917906,1.0341417372207802,20748.0,41901.56507386523,44701.801326817484,0.0918792349812185,0.09862500106491924,False,False
21191,downside_5pct,0.95,380000.0,361000.0,2015-05-04,332682.64848811546,365566.39864919026,383945.97332288785,339598.5799915149,0.07103447897188975,0.993859810147082,2048,363321.7515576367,337513.3802365856,-4566.3986491902615,-2321.751557636715,0.012649303737369146,0.0064314447579964405,0.9407162880651383,0.9349401114586859,False,False,-2085.1997549292864,-0.006140189852918073,0.9875087024790472,14440.0,6961.420008485089,9046.619763414375,0.020498966776183295,0.026803736660967328,False,False
21192,downside_5pct,0.95,603000.0,572850.0,2015-05-04,418927.0820341891,537825.506987372,577120.6275178662,487205.1998154518,0.09412031693228845,0.993859810147082,2048,534523.1562667276,484213.667391256,35024.49301262805,38326.8437332724,0.061140775094052635,0.0669055489801386,0.8504934971029969,0.8452713055621123,False,False,-2991.532424195786,-0.0061401898529181275,1.0651224096990446,22914.0,62730.80018454819,65722.33260874398,0.1287564258515918,0.13573002381950278,False,False
21193,downside_5pct,0.95,1220000.0,1159000.0,2015-05-04,1016827.9172327868,1476358.1189650302,1762953.5552422924,1290621.367315353,0.12580738322479929,0.993859810147082,2048,1467292.999823688,1282696.7070918041,-317358.1189650302,-308292.99982368806,0.27382063758846437,0.2659991370351062,1.1135645964757144,1.1067270984398656,True,True,-7924.660223548766,-0.006140189852917908,0.7850398796279134,46360.0,-177981.3673153529,-170056.70709180413,-0.13790362675117915,-0.13257748784384535,True,True
21194,downside_5pct,0.95,126500.0,120175.0,2015-05-04,144206.752275536,218655.63660238276,287903.4531145814,186168.3496464068,0.14857740445563217,0.993859810147082,2048,217313.0494812335,185025.24063497345,-98480.63660238276,-97138.0494812335,0.8194769012055981,0.808304967599197,1.5491437457574937,1.539631709049082,True,True,-1143.1090114333492,-0.006140189852917957,0.5496085162374927,4807.0,-70800.3496464068,-69657.24063497345,-0.38030282688157946,-0.376474260462639,True,True
21195,downside_5pct,0.95,430000.0,408500.0,2015-05-04,246338.71250186116,347689.17861342675,404875.4684767686,306524.2062865193,0.11839589742502783,0.993859810147082,2048,345554.3010469352,304642.08946540504,60810.821386573254,62945.6989530648,0.14886369984473258,0.1540898383183961,0.7503652540673668,0.7457578689483599,False,False,-1882.116821114265,-0.006140189852918115,1.174899954117309,16340.0,85635.7937134807,87517.91053459496,0.27937693649366735,0.2872810867604473,False,False
21196,downside_5pct,0.95,250000.0,237500.0,2015-05-04,172209.14903826924,277828.47012115555,513338.34722654114,236154.1996029822,0.15000000000000002,0.993859810147082,2048,276122.5505680659,234704.16798285602,-40328.47012115555,-38622.5505680659,0.16980408472065495,0.16262126554975115,0.9943334720125566,0.9882280757172884,False,False,-1450.0316201261885,-0.0061401898529179376,0.8548439974363711,9500.0,-8154.199602982204,-6704.167982856015,-0.03452913230715729,-0.02856433288115157,True,True
21197,downside_5pct,0.95,339950.0,322952.5,2015-05-04,220452.2132861176,302684.39466721995,336650.5127508028,270120.4300141562,0.10758389010727015,0.993859810147082,2048,300825.8550184477,268461.83929071744,20268.105332780047,22126.644981552323,0.06275878134642106,0.06851362036693422,0.8364091623819485,0.8312734513302031,False,False,-1658.5907234387705,-0.006140189852918007,1.066961183628457,12918.1,39913.96998584379,41572.56070928256,0.14776361041536923,0.15485463713993114,False,False
21198,downside_5pct,0.95,429000.0,407550.0,2015-05-04,305192.9429611426,380965.9403170054,407077.16111228755,346635.0105784834,0.0901154830533011,0.993859810147082,2048,378626.73711596354,344506.60580386326,26584.059682994615,28923.262884036463,0.06522895272480583,0.07096862442408652,0.85053370280575,0.8453112643942173,False,False,-2128.4047746201395,-0.006140189852918035,1.069780672941192,16302.0,44612.9894215166,46741.39419613674,0.1287030682419067,0.13567633655985062,False,False
21199,downside_5pct,0.95,643950.0,611752.5,2015-05-04,531459.8129399767,630315.4398682637,675087.3337015618,577255.5397606126,0.08417991493075355,0.993859810147082,2048,626445.183400247,573711.0811528339,-18562.939868263667,-14692.683400247013,0.030343872510964265,0.024017365519956212,0.9436096129735679,0.9378156708028719,False,False,-3544.458607778768,-0.006140189852917915,0.9705497617635016,24470.100000000002,10026.860239387348,13571.318847166116,0.017369881358861413,0.023655319363703874,False,False
21200,downside_5pct,0.95,248000.0,235600.0,2015-05-04,139625.6127147734,223538.00405692437,278290.22840568057,191561.41150044207,0.143047678587751,0.993859810147082,2048,222165.4382726725,190385.1880653364,12061.995943075628,13434.561727327498,0.05119692675329214,0.057022757756058993,0.8130789961818424,0.8080865367798659,False,False,-1176.2234351056686,-0.006140189852918024,1.0539594866383615,9424.0,34614.588499557925,35790.811934663594,0.18069708418011968,0.18799157801278585,False,False
21201,downside_5pct,0.95,439950.0,417952.5,2015-05-04,273434.58881933364,349613.4077332741,427646.4647732664,309000.9559535205,0.11616388525561792,0.993859810147082,2048,347466.7150346662,307103.6314192327,68339.0922667259,70485.78496533382,0.1635092319503434,0.16864544407638146,0.7393207504525526,0.734781180682572,False,False,-1897.3245342877926,-0.006140189852918079,1.1954704560955023,16718.1,92233.4440464795,94130.7685807673,0.29848918674657154,0.3065114148789328,False,False
21202,downside_5pct,0.95,195000.0,185250.0,2015-05-04,164616.84050283342,208099.7981973968,233775.56055239026,187321.00028009343,0.09985015890113101,0.993859810147082,2048,206822.02592811087,186170.81377493517,-22849.798197396798,-21572.025928110874,0.12334573925720269,0.11644818314769702,1.0111794886914625,1.0049706546555206,True,True,-1150.1865051582572,-0.006140189852917881,0.8901978839223947,7410.0,-9481.00028009343,-8330.813774935174,-0.050613653919832156,-0.04474822667427573,True,True
21203,downside_5pct,0.95,378000.0,359100.0,2015-05-04,294974.3175774228,355543.3182823028,388424.95142907125,323748.55729044037,0.08942584308845666,0.993859810147082,2048,353360.21480711305,321760.67968406883,3556.6817176971817,5739.7851928869495,0.009904432519346092,0.01598380727620983,0.9015554366205524,0.896019715076772,False,False,-1987.877606371534,-0.006140189852917785,1.0100035116251944,14364.0,20987.442709559633,22975.320315931167,0.0648263667495866,0.07140499683954618,False,False
21204,downside_5pct,0.95,310000.0,294500.0,2015-05-04,196567.08981653542,271074.09005674295,349831.4346837175,234530.73382382852,0.13480947672005456,0.993859810147082,2048,269409.6436795876,233090.67059180603,23425.90994325705,25090.356320412422,0.07954468571564363,0.08519645609647682,0.796369215021489,0.7914793568482378,False,False,-1440.0632320224831,-0.006140189852917996,1.0864188456312935,11780.0,48189.266176171484,49629.32940819397,0.2054710075327254,0.2129185577534591,False,False
